seed,mcs,species,volume,ncells,mel_site,mel_parcel
42,160,2,702,6,0.467702,0.467563
42,160,3,699,6,1.792424,1.791879
42,160,4,702,6,0.483944,0.484449
42,160,5,701,6,1.243348,1.242650
42,160,6,697,6,0.223851,0.223670
42,160,7,692,6,0.227592,0.227321
50,240,1,704,6,2.299874,2.297498
50,240,2,704,6,0.866695,0.865635
50,240,3,701,6,2.451375,2.446699
50,240,4,697,6,0.619202,0.613184
50,240,5,700,6,1.572065,1.570303
50,240,6,698,6,0.397927,0.396744
50,240,7,699,6,0.484542,0.481396
45,240,1,701,6,2.067441,2.065205
45,240,2,701,6,0.477452,0.476977
45,240,3,699,6,2.876610,2.872160
45,240,4,692,6,0.445948,0.443819
45,240,5,700,6,1.671977,1.669572
45,240,6,699,6,0.227491,0.226739
45,240,7,700,6,0.424839,0.423046
51,260,1,697,6,1.874085,1.872095
51,260,2,696,6,0.580840,0.578250
51,260,3,704,6,2.625493,2.621864
51,260,4,697,6,0.548519,0.544827
51,260,5,700,6,1.730601,1.723704
51,260,6,693,6,0.503541,0.500391
51,260,7,693,6,0.705610,0.704283
44,200,1,704,6,2.410424,2.411159
44,200,2,704,6,0.930734,0.930341
44,200,3,699,6,2.540333,2.538582
44,200,4,699,6,0.581848,0.579975
44,200,5,699,6,1.328303,1.327163
44,200,6,696,6,0.355494,0.356682
44,200,7,700,6,0.909187,0.908054
43,240,1,694,6,1.584174,1.583090
43,240,2,703,6,0.519752,0.519922
43,240,3,698,6,2.139823,2.138605
43,240,4,696,6,0.358800,0.359312
43,240,5,697,6,1.797063,1.798156
43,240,6,700,6,0.326788,0.326390
43,240,7,698,6,0.633598,0.636032
47,280,1,699,6,1.786328,1.785364
47,280,2,700,6,0.658450,0.657204
47,280,3,700,6,2.146241,2.143320
47,280,4,698,6,0.381272,0.380484
47,280,5,701,6,2.069234,2.063462
47,280,6,699,6,0.366730,0.366540
47,280,7,697,6,0.457244,0.457683
49,280,1,699,6,2.139247,2.134242
49,280,2,700,6,0.632623,0.632100
49,280,3,705,6,3.055599,3.052279
49,280,4,697,6,0.819133,0.815519
49,280,5,703,6,1.831171,1.826988
49,280,6,694,6,0.605815,0.603031
49,280,7,697,6,0.656174,0.649147
42,180,1,699,6,1.315668,1.315318
42,180,2,700,6,0.505792,0.505855
42,180,3,698,6,1.888458,1.887219
42,180,4,701,6,0.545902,0.546233
42,180,5,703,6,1.321121,1.319976
42,180,6,697,6,0.255536,0.255381
42,180,7,694,6,0.259307,0.258039
46,160,1,698,6,1.840493,1.838686
46,160,2,695,6,0.393945,0.392847
46,160,3,694,6,2.128338,2.124024
46,160,4,693,6,0.285902,0.283451
46,160,5,696,6,0.954130,0.950796
46,160,6,699,6,0.470508,0.470767
46,160,7,696,6,0.374305,0.373738
48,120,1,697,6,1.554426,1.551503
48,120,2,700,6,0.529203,0.526940
48,120,3,702,6,2.463621,2.461262
48,120,4,698,6,0.298704,0.295110
48,120,5,698,6,0.914654,0.915130
48,120,6,697,6,0.174090,0.174486
48,120,7,698,6,0.415381,0.414133
51,280,1,697,6,1.944825,1.941160
51,280,2,699,6,0.633843,0.631738
51,280,3,701,6,2.730146,2.726396
51,280,4,696,6,0.596006,0.592002
51,280,5,699,6,1.779693,1.773356
51,280,6,693,6,0.532947,0.532172
51,280,7,694,6,0.751667,0.749141
44,220,1,703,6,2.536308,2.535941
44,220,2,703,6,0.992054,0.991760
44,220,3,697,6,2.664492,2.663445
44,220,4,701,6,0.644443,0.641981
44,220,5,699,6,1.410720,1.409147
44,220,6,695,6,0.401917,0.403197
44,220,7,698,6,0.983957,0.983197
50,260,1,705,6,2.440091,2.437167
50,260,2,701,6,0.934289,0.931956
50,260,3,697,6,2.538047,2.533469
50,260,4,698,6,0.667692,0.662245
50,260,5,701,6,1.643120,1.641330
50,260,6,701,6,0.423987,0.422050
50,260,7,700,6,0.528144,0.523906
43,260,1,696,6,1.625857,1.624966
43,260,2,702,6,0.556243,0.556243
43,260,3,696,6,2.202198,2.200837
43,260,4,697,6,0.385402,0.385574
43,260,5,699,6,1.868562,1.869356
43,260,6,700,6,0.363083,0.362088
43,260,7,698,6,0.679742,0.682480
47,300,1,698,6,1.833966,1.833207
47,300,2,702,6,0.694350,0.692998
47,300,3,699,6,2.206216,2.202141
47,300,4,699,6,0.406192,0.404927
47,300,5,701,6,2.140182,2.134235
47,300,6,700,6,0.398649,0.398348
47,300,7,697,6,0.489068,0.489052
42,200,1,699,6,1.385446,1.384622
42,200,2,700,6,0.551788,0.550675
42,200,3,699,6,1.962027,1.961187
42,200,4,700,6,0.593216,0.593469
42,200,5,703,6,1.396747,1.394574
42,200,6,699,6,0.286537,0.286719
42,200,7,695,6,0.288255,0.287069
46,180,1,699,6,1.937555,1.935759
46,180,2,696,6,0.470458,0.469067
46,180,3,694,6,2.246253,2.241556
46,180,4,695,6,0.340989,0.338755
46,180,5,695,6,1.029000,1.026148
46,180,6,698,6,0.538730,0.538313
46,180,7,698,6,0.417231,0.417074
45,260,1,699,6,2.156448,2.152636
45,260,2,700,6,0.515537,0.514920
45,260,3,701,6,2.977068,2.971214
45,260,4,693,6,0.486246,0.482895
45,260,5,700,6,1.750035,1.747398
45,260,6,697,6,0.251546,0.251411
45,260,7,699,6,0.462354,0.460335
51,300,1,698,6,2.019065,2.013727
51,300,2,698,6,0.686837,0.682361
51,300,3,703,6,2.813770,2.809406
51,300,4,697,6,0.642207,0.637258
51,300,5,697,6,1.838349,1.831061
51,300,6,694,6,0.569661,0.567013
51,300,7,695,6,0.795655,0.792812
44,240,1,700,6,2.655204,2.652159
44,240,2,702,6,1.065741,1.065463
44,240,3,698,6,2.766946,2.766036
44,240,4,702,6,0.687456,0.684321
44,240,5,698,6,1.493173,1.491713
44,240,6,698,6,0.441555,0.441451
44,240,7,696,6,1.063835,1.063276
49,300,1,698,6,2.203079,2.199977
49,300,2,698,6,0.658835,0.657378
49,300,3,701,6,3.203043,3.201336
49,300,4,695,6,0.867492,0.863209
49,300,5,701,6,1.883187,1.879052
49,300,6,695,6,0.641954,0.640324
49,300,7,694,6,0.688239,0.684452
47,320,1,699,6,1.885368,1.882184
47,320,2,700,6,0.732058,0.731248
47,320,3,696,6,2.254289,2.252745
47,320,4,698,6,0.430658,0.429969
47,320,5,703,6,2.205443,2.201639
47,320,6,700,6,0.429720,0.430270
47,320,7,698,6,0.530272,0.529332
43,280,1,693,6,1.671021,1.669203
43,280,2,702,6,0.594349,0.594586
43,280,3,696,6,2.265632,2.263185
43,280,4,697,6,0.413114,0.413980
43,280,5,701,6,1.939695,1.940601
43,280,6,702,6,0.392318,0.391145
43,280,7,700,6,0.714169,0.716789
50,280,1,704,6,2.538137,2.533318
50,280,2,702,6,1.004911,1.000799
50,280,3,700,6,2.630115,2.625868
50,280,4,698,6,0.719931,0.713879
50,280,5,700,6,1.736472,1.732940
50,280,6,697,6,0.452636,0.451706
50,280,7,697,6,0.560692,0.557564
42,220,1,698,6,1.443226,1.443461
42,220,2,699,6,0.590541,0.589443
42,220,3,697,6,2.028650,2.026056
42,220,4,699,6,0.652284,0.653408
42,220,5,701,6,1.488843,1.486768
42,220,6,697,6,0.312470,0.312220
42,220,7,695,6,0.312821,0.311587
46,200,1,702,6,2.030961,2.030232
46,200,2,695,6,0.552634,0.551579
46,200,3,695,6,2.347010,2.341122
46,200,4,694,6,0.392778,0.392024
46,200,5,694,6,1.106728,1.105367
46,200,6,701,6,0.594936,0.594071
46,200,7,699,6,0.462493,0.460983
48,140,1,701,6,1.685900,1.682945
48,140,2,701,6,0.621083,0.617697
48,140,3,704,6,2.728429,2.723641
48,140,4,696,6,0.352435,0.350771
48,140,5,697,6,1.029772,1.028227
48,140,6,697,6,0.213353,0.213711
48,140,7,700,6,0.524455,0.523695
51,320,1,699,6,2.068895,2.065204
51,320,2,699,6,0.738674,0.733596
51,320,3,701,6,2.891716,2.888100
51,320,4,698,6,0.684860,0.678854
51,320,5,703,6,1.908709,1.901120
51,320,6,692,6,0.600056,0.599356
51,320,7,696,6,0.843049,0.839732
44,260,1,702,6,2.754567,2.751701
44,260,2,703,6,1.132449,1.132475
44,260,3,701,6,2.871525,2.868464
44,260,4,700,6,0.720677,0.717598
44,260,5,695,6,1.549936,1.548701
44,260,6,697,6,0.481969,0.481992
44,260,7,699,6,1.146044,1.144464
47,340,1,698,6,1.931741,1.928693
47,340,2,699,6,0.759174,0.759281
47,340,3,699,6,2.295827,2.293122
47,340,4,697,6,0.451870,0.450688
47,340,5,698,6,2.286158,2.281359
47,340,6,698,6,0.448969,0.448571
47,340,7,696,6,0.574711,0.574140
49,320,1,700,6,2.286042,2.284056
49,320,2,698,6,0.698461,0.694840
49,320,3,702,6,3.336134,3.334785
49,320,4,695,6,0.920574,0.917709
49,320,5,700,6,1.919652,1.914890
49,320,6,694,6,0.668568,0.664626
49,320,7,697,6,0.730125,0.726843
43,300,1,696,6,1.707193,1.705415
43,300,2,704,6,0.624734,0.625001
43,300,3,697,6,2.317666,2.315225
43,300,4,697,6,0.440650,0.441423
43,300,5,695,6,2.020232,2.021745
43,300,6,703,6,0.426676,0.424774
43,300,7,700,6,0.753098,0.756227
46,220,1,699,6,2.123441,2.121413
46,220,2,696,6,0.623799,0.620663
46,220,3,696,6,2.445124,2.441452
46,220,4,697,6,0.435386,0.434552
46,220,5,694,6,1.167025,1.165118
46,220,6,700,6,0.646373,0.646914
46,220,7,699,6,0.508238,0.509454
42,240,1,698,6,1.495871,1.495501
42,240,2,701,6,0.629758,0.628814
42,240,3,698,6,2.089061,2.086530
42,240,4,700,6,0.690764,0.690844
42,240,5,703,6,1.576182,1.574324
42,240,6,695,6,0.341232,0.340892
42,240,7,696,6,0.341672,0.340831
51,340,1,700,6,2.136242,2.130853
51,340,2,698,6,0.784939,0.782132
51,340,3,703,6,2.971523,2.966701
51,340,4,699,6,0.738896,0.731473
51,340,5,699,6,1.954348,1.947247
51,340,6,692,6,0.633744,0.631351
51,340,7,694,6,0.884846,0.882619
44,280,1,702,6,2.866225,2.865486
44,280,2,702,6,1.185696,1.185696
44,280,3,701,6,2.962856,2.960851
44,280,4,701,6,0.773506,0.770185
44,280,5,700,6,1.614145,1.613894
44,280,6,698,6,0.521258,0.521157
44,280,7,698,6,1.212183,1.211224
47,360,1,699,6,1.976902,1.974608
47,360,2,702,6,0.793294,0.792045
47,360,3,698,6,2.342375,2.338959
47,360,4,698,6,0.476968,0.475757
47,360,5,701,6,2.351048,2.344325
47,360,6,699,6,0.473100,0.473230
47,360,7,696,6,0.607487,0.606859
49,340,1,699,6,2.368101,2.365185
49,340,2,698,6,0.733464,0.729686
49,340,3,699,6,3.438999,3.435838
49,340,4,697,6,0.962799,0.957164
49,340,5,699,6,1.970229,1.966652
49,340,6,695,6,0.695577,0.693840
49,340,7,699,6,0.787045,0.784854
46,240,1,701,6,2.191139,2.186781
46,240,2,701,6,0.686765,0.683188
46,240,3,696,6,2.537330,2.533018
46,240,4,695,6,0.484453,0.481744
46,240,5,696,6,1.234948,1.229140
46,240,6,700,6,0.713267,0.712756
46,240,7,698,6,0.546797,0.545426
43,320,1,695,6,1.750065,1.749242
43,320,2,703,6,0.666984,0.667062
43,320,3,696,6,2.368333,2.366442
43,320,4,697,6,0.469730,0.469545
43,320,5,697,6,2.084511,2.086702
43,320,6,702,6,0.460383,0.459428
43,320,7,699,6,0.797579,0.800620
50,300,1,704,6,2.661209,2.655949
50,300,2,702,6,1.062439,1.058018
50,300,3,699,6,2.703348,2.700016
50,300,4,698,6,0.767590,0.759026
50,300,5,699,6,1.852558,1.849419
50,300,6,700,6,0.464987,0.464479
50,300,7,702,6,0.600299,0.597195
45,280,1,700,6,2.228060,2.225317
45,280,2,702,6,0.568395,0.568038
45,280,3,700,6,3.084624,3.079092
45,280,4,691,6,0.550789,0.547207
45,280,5,699,6,1.817844,1.812110
45,280,6,699,6,0.275072,0.274332
45,280,7,696,6,0.493001,0.493544
42,260,1,699,6,1.541026,1.541339
42,260,2,702,6,0.666059,0.664860
42,260,3,697,6,2.158365,2.157047
42,260,4,699,6,0.737378,0.738234
42,260,5,701,6,1.636332,1.634595
42,260,6,696,6,0.371108,0.372349
42,260,7,695,6,0.368285,0.366891
51,360,1,697,6,2.193716,2.190062
51,360,2,703,6,0.858585,0.855410
51,360,3,701,6,3.035207,3.031133
51,360,4,698,6,0.784240,0.780757
51,360,5,699,6,2.029570,2.022016
51,360,6,693,6,0.666017,0.662213
51,360,7,699,6,0.944590,0.941730
47,380,1,701,6,2.013877,2.009888
47,380,2,701,6,0.826214,0.825352
47,380,3,699,6,2.381496,2.376973
47,380,4,698,6,0.499048,0.497256
47,380,5,702,6,2.416030,2.408111
47,380,6,700,6,0.504865,0.504271
47,380,7,696,6,0.640437,0.640597
49,360,1,699,6,2.449549,2.446414
49,360,2,700,6,0.775725,0.771922
49,360,3,702,6,3.536778,3.533510
49,360,4,697,6,1.004600,0.998755
49,360,5,700,6,2.020585,2.016746
49,360,6,695,6,0.725052,0.721537
49,360,7,698,6,0.822221,0.817020
44,300,1,705,6,2.963905,2.962819
44,300,2,703,6,1.250483,1.249469
44,300,3,701,6,3.040963,3.040052
44,300,4,700,6,0.817241,0.814092
44,300,5,698,6,1.676585,1.675784
44,300,6,696,6,0.562409,0.564352
44,300,7,699,6,1.259655,1.258894
46,260,1,700,6,2.255614,2.254881
46,260,2,699,6,0.778537,0.776448
46,260,3,697,6,2.625046,2.618428
46,260,4,695,6,0.528182,0.523260
46,260,5,694,6,1.289232,1.287050
46,260,6,701,6,0.763210,0.762065
46,260,7,696,6,0.594962,0.596997
43,340,1,696,6,1.793901,1.792899
43,340,2,704,6,0.706531,0.706686
43,340,3,696,6,2.415331,2.413463
43,340,4,695,6,0.493653,0.492708
43,340,5,697,6,2.142959,2.145991
43,340,6,699,6,0.488199,0.488039
43,340,7,702,6,0.834064,0.838076
48,160,1,700,6,1.830653,1.826602
48,160,2,698,6,0.693508,0.691271
48,160,3,702,6,2.940579,2.938737
48,160,4,699,6,0.410601,0.407146
48,160,5,698,6,1.183628,1.180651
48,160,6,697,6,0.255518,0.255866
48,160,7,700,6,0.602830,0.599156
42,280,1,700,6,1.599474,1.599080
42,280,2,700,6,0.696908,0.697814
42,280,3,698,6,2.212658,2.210624
42,280,4,698,6,0.785066,0.785668
42,280,5,703,6,1.690606,1.689922
42,280,6,695,6,0.394111,0.395238
42,280,7,692,6,0.397793,0.396662
50,320,1,706,6,2.761205,2.758459
50,320,2,702,6,1.129797,1.125081
50,320,3,698,6,2.783655,2.778334
50,320,4,698,6,0.810853,0.804214
50,320,5,702,6,1.950137,1.948946
50,320,6,698,6,0.472183,0.470533
50,320,7,699,6,0.661604,0.657393
51,380,1,699,6,2.292410,2.287342
51,380,2,699,6,0.935734,0.933845
51,380,3,702,6,3.101909,3.098917
51,380,4,698,6,0.832547,0.828915
51,380,5,696,6,2.091894,2.081770
51,380,6,694,6,0.697237,0.694088
51,380,7,695,6,1.005511,1.002786
49,380,1,697,6,2.515213,2.510127
49,380,2,701,6,0.805693,0.802259
49,380,3,704,6,3.649412,3.645948
49,380,4,697,6,1.042888,1.036856
49,380,5,699,6,2.071268,2.067628
49,380,6,696,6,0.747304,0.744722
49,380,7,696,6,0.849311,0.846302
47,400,1,699,6,2.062525,2.060079
47,400,2,701,6,0.866207,0.866079
47,400,3,699,6,2.418895,2.416025
47,400,4,697,6,0.520289,0.517718
47,400,5,701,6,2.469088,2.461977
47,400,6,698,6,0.532859,0.532284
47,400,7,696,6,0.674660,0.673896
44,320,1,702,6,3.063772,3.061290
44,320,2,702,6,1.312067,1.312067
44,320,3,701,6,3.125611,3.124441
44,320,4,699,6,0.857051,0.854890
44,320,5,697,6,1.737859,1.736665
44,320,6,696,6,0.594558,0.594548
44,320,7,701,6,1.332869,1.331222
46,280,1,698,6,2.295514,2.294302
46,280,2,700,6,0.858287,0.854186
46,280,3,695,6,2.702978,2.697692
46,280,4,696,6,0.552376,0.550155
46,280,5,695,6,1.360238,1.355660
46,280,6,699,6,0.823003,0.822572
46,280,7,697,6,0.644800,0.645498
43,360,1,696,6,1.831993,1.830978
43,360,2,703,6,0.749336,0.749317
43,360,3,697,6,2.461902,2.459198
43,360,4,696,6,0.522995,0.523086
43,360,5,700,6,2.203298,2.203519
43,360,6,700,6,0.520505,0.519117
43,360,7,703,6,0.867813,0.870633
42,300,1,698,6,1.645358,1.644546
42,300,2,703,6,0.733260,0.734070
42,300,3,696,6,2.270378,2.267558
42,300,4,701,6,0.816100,0.817244
42,300,5,701,6,1.747839,1.746962
42,300,6,695,6,0.422170,0.422438
42,300,7,697,6,0.423411,0.421811
50,340,1,703,6,2.875075,2.871179
50,340,2,704,6,1.162651,1.159513
50,340,3,699,6,2.855664,2.844439
50,340,4,697,6,0.862819,0.854682
50,340,5,700,6,2.054936,2.053038
50,340,6,700,6,0.496667,0.495365
50,340,7,698,6,0.712602,0.707994
45,300,1,699,6,2.323855,2.321000
45,300,2,706,6,0.624580,0.624396
45,300,3,698,6,3.177904,3.173613
45,300,4,692,6,0.595778,0.592972
45,300,5,699,6,1.881059,1.879323
45,300,6,698,6,0.292046,0.292497
45,300,7,694,6,0.548965,0.547598
51,400,1,699,6,2.375220,2.371114
51,400,2,702,6,0.996493,0.994343
51,400,3,700,6,3.173148,3.169711
51,400,4,696,6,0.879832,0.874198
51,400,5,701,6,2.140660,2.131341
51,400,6,695,6,0.724543,0.721863
51,400,7,697,6,1.052454,1.050643
49,400,1,698,6,2.572356,2.567985
49,400,2,701,6,0.839716,0.839019
49,400,3,704,6,3.747335,3.742648
49,400,4,696,6,1.072106,1.068225
49,400,5,701,6,2.139404,2.132135
49,400,6,694,6,0.775197,0.772229
49,400,7,696,6,0.885939,0.880373
46,300,1,701,6,2.357614,2.355595
46,300,2,699,6,0.944186,0.938804
46,300,3,696,6,2.769832,2.765165
46,300,4,696,6,0.588502,0.584712
46,300,5,695,6,1.412137,1.408327
46,300,6,701,6,0.868117,0.866919
46,300,7,695,6,0.678149,0.677681
44,340,1,703,6,3.170643,3.170380
44,340,2,703,6,1.380057,1.378355
44,340,3,700,6,3.196589,3.195724
44,340,4,701,6,0.886367,0.884931
44,340,5,701,6,1.796095,1.795174
44,340,6,696,6,0.637612,0.637290
44,340,7,701,6,1.394839,1.393903
43,380,1,695,6,1.873183,1.872511
43,380,2,703,6,0.780898,0.780928
43,380,3,695,6,2.508993,2.508118
43,380,4,693,6,0.545257,0.546073
43,380,5,700,6,2.259320,2.259220
43,380,6,703,6,0.555151,0.554533
43,380,7,699,6,0.904652,0.907956
50,360,1,704,6,2.989736,2.983523
50,360,2,702,6,1.209915,1.206960
50,360,3,697,6,2.913504,2.907547
50,360,4,697,6,0.907778,0.903934
50,360,5,699,6,2.161579,2.159847
50,360,6,700,6,0.511899,0.510533
50,360,7,696,6,0.774337,0.770507
48,180,1,700,6,1.962221,1.959870
48,180,2,700,6,0.794602,0.792759
48,180,3,705,6,3.214971,3.213008
48,180,4,697,6,0.480065,0.476199
48,180,5,698,6,1.244180,1.242601
48,180,6,698,6,0.299943,0.300051
48,180,7,699,6,0.655839,0.651208
53,20,1,699,6,0.393761,0.393926
53,20,2,701,6,0.032914,0.032909
53,20,3,698,6,0.502387,0.502142
53,20,4,698,6,0.020938,0.020711
53,20,5,699,6,0.269268,0.269215
53,20,6,696,6,0.015316,0.015316
53,20,7,700,6,0.024381,0.024414
46,320,1,703,6,2.410170,2.409744
46,320,2,698,6,1.006113,0.999969
46,320,3,695,6,2.861733,2.861247
46,320,4,696,6,0.615046,0.609899
46,320,5,694,6,1.450877,1.448889
46,320,6,701,6,0.921461,0.921936
46,320,7,698,6,0.722899,0.721374
54,20,1,699,6,0.445407,0.444869
54,20,2,698,6,0.017567,0.017582
54,20,3,701,6,0.492142,0.492016
54,20,4,694,6,0.010629,0.010643
54,20,5,696,6,0.297333,0.296838
54,20,6,692,6,0.024905,0.024718
54,20,7,698,6,0.017186,0.017142
44,360,1,702,6,3.263112,3.260611
44,360,2,703,6,1.439762,1.440557
44,360,3,699,6,3.270241,3.267755
44,360,4,700,6,0.932725,0.929925
44,360,5,699,6,1.853425,1.851021
44,360,6,698,6,0.678691,0.677646
44,360,7,699,6,1.458873,1.457188
42,320,1,696,6,1.687434,1.686932
42,320,2,700,6,0.764639,0.762677
42,320,3,695,6,2.322366,2.319294
42,320,4,697,6,0.852515,0.853927
42,320,5,704,6,1.801442,1.799523
42,320,6,697,6,0.442349,0.443346
42,320,7,695,6,0.451769,0.450658
52,20,1,695,6,0.374200,0.374162
52,20,2,697,6,0.011267,0.011261
52,20,3,698,6,0.568123,0.567577
52,20,4,698,6,0.012257,0.012287
52,20,5,694,6,0.297345,0.296878
52,20,6,700,6,0.009764,0.009737
52,20,7,702,6,0.016231,0.016147
43,400,1,696,6,1.910873,1.909783
43,400,2,702,6,0.817154,0.817154
43,400,3,696,6,2.553529,2.552802
43,400,4,696,6,0.570537,0.572469
43,400,5,699,6,2.302076,2.302069
43,400,6,704,6,0.583833,0.583617
43,400,7,700,6,0.940094,0.943575
50,380,1,703,6,3.079204,3.071833
50,380,2,704,6,1.271190,1.265852
50,380,3,701,6,2.982470,2.974032
50,380,4,697,6,0.957710,0.951360
50,380,5,701,6,2.239314,2.237520
50,380,6,700,6,0.539762,0.537911
50,380,7,701,6,0.822305,0.819217
53,40,1,703,6,0.679557,0.679590
53,40,2,699,6,0.109529,0.109378
53,40,3,696,6,0.844531,0.843749
53,40,4,693,6,0.052456,0.052571
53,40,5,696,6,0.456463,0.456463
53,40,6,695,6,0.042554,0.042603
53,40,7,696,6,0.070021,0.069751
46,340,1,700,6,2.486649,2.484636
46,340,2,697,6,1.086768,1.079850
46,340,3,696,6,2.941122,2.933789
46,340,4,695,6,0.636087,0.633786
46,340,5,694,6,1.513587,1.508113
46,340,6,699,6,0.958694,0.959930
46,340,7,695,6,0.760504,0.761079
54,40,1,700,6,0.770778,0.770766
54,40,2,697,6,0.056769,0.056605
54,40,3,701,6,0.859290,0.859275
54,40,4,695,6,0.025492,0.025456
54,40,5,696,6,0.522933,0.522056
54,40,6,692,6,0.067850,0.067250
54,40,7,699,6,0.053545,0.053326
44,380,1,702,6,3.343670,3.341190
44,380,2,702,6,1.501719,1.500862
44,380,3,701,6,3.342418,3.342459
44,380,4,700,6,0.967571,0.964136
44,380,5,697,6,1.901337,1.899632
44,380,6,698,6,0.714936,0.716660
44,380,7,700,6,1.526412,1.525634
45,320,1,699,6,2.395510,2.389668
45,320,2,703,6,0.677701,0.677124
45,320,3,697,6,3.276058,3.271252
45,320,4,695,6,0.643914,0.643149
45,320,5,698,6,1.943330,1.937944
45,320,6,698,6,0.314086,0.313704
45,320,7,695,6,0.619618,0.619364
55,20,1,699,6,0.392660,0.392928
55,20,2,700,6,0.028204,0.028196
55,20,3,694,6,0.483288,0.483492
55,20,4,697,6,0.012074,0.012092
55,20,5,694,6,0.231831,0.231793
55,20,6,698,6,0.024963,0.025035
55,20,7,699,6,0.038604,0.038659
50,400,1,704,6,3.160322,3.156825
50,400,2,702,6,1.328850,1.325995
50,400,3,698,6,3.051857,3.042452
50,400,4,697,6,1.004019,0.997384
50,400,5,700,6,2.315936,2.311719
50,400,6,698,6,0.570296,0.567777
50,400,7,698,6,0.855231,0.852832
46,360,1,700,6,2.580857,2.578406
46,360,2,700,6,1.137834,1.130942
46,360,3,698,6,3.030038,3.022517
46,360,4,697,6,0.664656,0.660272
46,360,5,694,6,1.545108,1.540088
46,360,6,698,6,1.015708,1.018066
46,360,7,694,6,0.793918,0.796143
42,340,1,697,6,1.727282,1.726927
42,340,2,700,6,0.794153,0.793654
42,340,3,698,6,2.361016,2.356873
42,340,4,699,6,0.864823,0.867053
42,340,5,701,6,1.869899,1.866873
42,340,6,697,6,0.468351,0.468433
42,340,7,694,6,0.480570,0.479247
54,60,1,700,6,1.056930,1.056138
54,60,2,695,6,0.105983,0.105830
54,60,3,700,6,1.153793,1.153356
54,60,4,694,6,0.045627,0.045676
54,60,5,696,6,0.711277,0.710250
54,60,6,695,6,0.105892,0.104994
54,60,7,702,6,0.111611,0.111322
53,60,1,701,6,0.919563,0.919471
53,60,2,699,6,0.220835,0.220893
53,60,3,697,6,1.115595,1.115078
53,60,4,696,6,0.079916,0.079720
53,60,5,697,6,0.598821,0.598596
53,60,6,698,6,0.071752,0.071778
53,60,7,695,6,0.120131,0.120196
44,400,1,703,6,3.428244,3.426135
44,400,2,703,6,1.560496,1.561570
44,400,3,702,6,3.410769,3.407327
44,400,4,699,6,1.005925,1.003694
44,400,5,699,6,1.950074,1.949679
44,400,6,698,6,0.751277,0.751190
44,400,7,699,6,1.579788,1.577334
48,200,1,700,6,2.065428,2.063238
48,200,2,701,6,0.860271,0.857460
48,200,3,705,6,3.483705,3.478396
48,200,4,699,6,0.560147,0.556785
48,200,5,697,6,1.348195,1.348068
48,200,6,700,6,0.337694,0.337370
48,200,7,697,6,0.727313,0.723458
55,40,1,699,6,0.651152,0.650961
55,40,2,699,6,0.074902,0.074848
55,40,3,697,6,0.801046,0.801113
55,40,4,694,6,0.030191,0.030167
55,40,5,697,6,0.405792,0.405845
55,40,6,699,6,0.059242,0.059348
55,40,7,699,6,0.097601,0.097565
52,40,1,692,6,0.634247,0.634383
52,40,2,698,6,0.031298,0.031408
52,40,3,698,6,0.967813,0.966744
52,40,4,697,6,0.039608,0.039661
52,40,5,694,6,0.512776,0.512171
52,40,6,697,6,0.026091,0.026131
52,40,7,700,6,0.051268,0.051183
46,380,1,699,6,2.649170,2.649571
46,380,2,698,6,1.183327,1.176802
46,380,3,695,6,3.137510,3.131589
46,380,4,694,6,0.702878,0.697943
46,380,5,695,6,1.578568,1.574304
46,380,6,699,6,1.062129,1.062631
46,380,7,698,6,0.841807,0.842332
42,360,1,700,6,1.763057,1.762549
42,360,2,702,6,0.826806,0.827012
42,360,3,696,6,2.412386,2.411694
42,360,4,701,6,0.872500,0.873146
42,360,5,700,6,1.919255,1.917547
42,360,6,698,6,0.486973,0.487905
42,360,7,697,6,0.513274,0.513105
56,20,1,695,6,0.363416,0.363357
56,20,2,699,6,0.035228,0.035236
56,20,3,701,6,0.585204,0.584501
56,20,4,695,6,0.019548,0.019477
56,20,5,695,6,0.253496,0.253363
56,20,6,694,6,0.023347,0.023525
56,20,7,700,6,0.035661,0.035636
54,80,1,699,6,1.306486,1.306632
54,80,2,696,6,0.174671,0.174057
54,80,3,700,6,1.394645,1.393843
54,80,4,696,6,0.065448,0.065448
54,80,5,700,6,0.879024,0.878217
54,80,6,692,6,0.140888,0.139401
54,80,7,700,6,0.175654,0.174810
57,20,1,695,6,0.379572,0.379373
57,20,2,697,6,0.025199,0.025146
57,20,3,698,6,0.474115,0.474428
57,20,4,697,6,0.013454,0.013407
57,20,5,699,6,0.263432,0.263491
57,20,6,696,6,0.009400,0.009402
57,20,7,696,6,0.008323,0.008270
53,80,1,701,6,1.119009,1.118576
53,80,2,701,6,0.323234,0.322620
